Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,Embedded_text_1,links,links_title,conteo_links,hashtags,conteo_hashtags,menciones,conteo_menciones,emojis,conteo_emojis,RT,conteo_RT,sentiment,sentiment_score,processed_text,Distribución de temas,Tema más probable
1672,El Kiosko,@elkioskolibros,2021-12-21T05:16:54.000Z,"El Kiosko
@elkioskolibros
·
21 dic.","En respuesta a 
@MONYRODRIGUEZOF
 y 
@Davivienda
Su dinero puede estar en el lugar equivocado.
1",,,,1,[],https://twitter.com/elkioskolibros/status/1473160527538884613,En respuesta a  @MONYRODRIGUEZOF y  @Davivienda Su dinero puede estar en el lugar equivocado. ,[],,0,[],0,"['@monyrodriguezof', '@davivienda']",2,[],0,[],0,1 star,0.6583740711212158,"['respuesta', 'monyrodriguezof', 'daviviendasu', 'dinero', 'poder', 'lugar_equivocado1']","([(0, 0.01754689), (1, 0.63456), (2, 0.032818343), (3, 0.31507483)], [(45, [1]), (178, [1]), (238, [1]), (1349, [3]), (1554, [3]), (3466, [1])], [(45, [(1, 0.99862546)]), (178, [(1, 0.9964025)]), (238, [(1, 0.9997657)]), (1349, [(3, 0.99145335)]), (1554, [(3, 0.99729)]), (3466, [(1, 0.9917443)])])",1
1673,Sr. James,@jsoumtp,2021-12-21T17:18:56.000Z,"Sr. James
@JSoumtp
·
21 dic.","En respuesta a 
@Asnasalvaje
 y 
@Davivienda
En Davivienda...naaaaarmaal
1",,,,1,[],https://twitter.com/JSoumtp/status/1473342234422611980,En respuesta a  @Asnasalvaje y  @Davivienda En Davivienda...naaaaarmaal ,[],,0,[],0,"['@asnasalvaje', '@davivienda']",2,[],0,[],0,1 star,0.28366023302078247,"['respuesta', 'asnasalvaje', 'daviviendaen', 'daviviendanaaaaarmaal1']","([(0, 0.02498943), (1, 0.50539654), (2, 0.04726036), (3, 0.42235363)], [(178, [1]), (1192, [3]), (5938, [1]), (6198, [3, 1])], [(178, [(1, 0.9925261)]), (1192, [(3, 0.9989164)]), (5938, [(1, 0.9993652)]), (6198, [(1, 0.12560521), (3, 0.873503)])])",1
1674,Carlos,@yhnthy,2021-12-21T02:33:30.000Z,"Carlos
@YhnThy
·
20 dic.","En respuesta a 
@Asnasalvaje
 @DianaLuna07
 y 
@Davivienda
Si a los 10 minutos fue un problema de sistema del banco.
1",,,,1,[],https://twitter.com/YhnThy/status/1473119406771347456,En respuesta a  @Asnasalvaje @DianaLuna07 y  @Davivienda Si a los 10 minutos fue un problema de sistema del banco. ,[],,0,[],0,"['@asnasalvaje', '@dianaluna07', '@davivienda']",3,[],0,[],0,1 star,0.4601188600063324,"['respuesta', 'asnasalvaje', 'dianaluna07', 'daviviendasi', 'minuto', 'problema', 'sistema', 'banco1']","([(0, 0.14251108), (1, 0.8187342), (2, 0.024921846), (3, 0.0138328625)], [(105, [1]), (178, [1, 0]), (199, [1]), (1131, [0]), (1321, [1]), (1822, [1]), (5938, [1]), (6147, [1])], [(105, [(1, 0.9994199)]), (178, [(0, 0.123489425), (1, 0.8748813)]), (199, [(1, 0.99987763)]), (1131, [(0, 0.9928836)]), (1321, [(1, 0.99951094)]), (1822, [(1, 0.9982286)]), (5938, [(1, 0.9999121)]), (6147, [(1, 0.9936661)])])",1
1675,John Javier Acosta R,@joacoro,2021-12-21T19:20:01.000Z,"John Javier Acosta R
@Joacoro
·
21 dic.","Me pidieron mi número de cuenta de 
@Davivienda
 para consignarme. Se los di. Me volvieron a escribir para decirme que habían inscrito mi cuenta y que estaban esperando a que 
@Bancolombia
 lo aprobara. Eso fue en la mañana. Aún espero la aceptación por parte de 
@Bancolombia
1",,1.0,,,[],https://twitter.com/Joacoro/status/1473372705911185411,Me pidieron mi número de cuenta de  @Davivienda para consignarme. Se los di. Me volvieron a escribir para decirme que habían inscrito mi cuenta y que estaban esperando a que  @Bancolombia lo aprobara. Eso fue en la mañana. Aún espero la aceptación por parte de  @Bancolombia ,[],,0,[],0,"['@davivienda', '@bancolombia', '@bancolombia']",3,[],0,[],0,1 star,0.44686177372932434,"['pedir', 'número', 'cuenta', 'davivienda', 'consignarme', 'volver', 'escribir', 'decir', 'haber', 'inscribir', 'cuenta', 'esperar', 'bancolombiir', 'aprobar', 'mañana', 'esperar', 'aceptación', 'parte', 'bancolombia1']","([(1, 0.875354), (2, 0.11254894)], [(7, [1]), (39, [1]), (41, [1]), (50, [1]), (130, [2]), (170, [1]), (184, [1]), (486, [1]), (879, [2]), (1137, [1]), (1187, [1]), (1973, [1]), (2281, [1]), (4188, [1]), (6199, [1]), (6200, [1]), (6201, [1])], [(7, [(1, 0.99998975)]), (39, [(1, 0.9999611)]), (41, [(1, 0.9999855)]), (50, [(1, 1.9999672)]), (130, [(2, 0.99694145)]), (170, [(1, 0.99978006)]), (184, [(1, 0.99982625)]), (486, [(1, 0.9999306)]), (879, [(2, 0.99426055)]), (1137, [(1, 1.9998868)]), (1187, [(1, 0.9996235)]), (1973, [(1, 0.9997926)]), (2281, [(1, 0.99951917)]), (4188, [(1, 0.9988504)]), (6199, [(1, 0.99555796)]), (6200, [(1, 0.99555796)]), (6201, [(1, 0.99555796)])])",1
1676,John Javier Acosta R,@joacoro,2021-12-21T19:20:00.000Z,"John Javier Acosta R
@Joacoro
·
21 dic.","@Bancolombia
 demora tanto para aprobar la inscripción de una cuenta de otro banco para hacer transferencia? Ayer inscribí en mi cuenta de 
@Davivienda
 una cuenta de 
@Bancolombia
 e hice, por error, doble transferencia. Ver hilo 
1
1",👇,1.0,,1,[],https://twitter.com/Joacoro/status/1473372701540634625,"@Bancolombia demora tanto para aprobar la inscripción de una cuenta de otro banco para hacer transferencia? Ayer inscribí en mi cuenta de  @Davivienda una cuenta de  @Bancolombia e hice, por error, doble transferencia. Ver hilo   ",[],,0,[],0,"['@bancolombia', '@davivienda', '@bancolombia']",3,[],0,[],0,1 star,0.5387636423110962,"['bancolombia', 'demorar', 'aprobar', 'inscripción', 'cuenta', 'banco', 'hacer', 'transferencia', 'ayer', 'inscribí', 'cuenta', 'davivienda', 'cuenta', 'bancolombia', 'hacer', 'error', 'doble', 'transferencia', 'hilo']","([(1, 0.9769655), (2, 0.0109378565)], [(7, [1]), (23, [1]), (50, [1]), (55, [1]), (203, [1]), (452, [1]), (1191, [1]), (1217, [1]), (1868, [1]), (2281, [1]), (2645, [1]), (2713, [1]), (6169, [1]), (6202, [1])], [(7, [(1, 0.9999942)]), (23, [(1, 0.9999857)]), (50, [(1, 2.9999766)]), (55, [(1, 1.9999887)]), (203, [(1, 1.9999574)]), (452, [(1, 0.9999427)]), (1191, [(1, 1.999868)]), (1217, [(1, 0.9999042)]), (1868, [(1, 0.9997556)]), (2281, [(1, 0.9997741)]), (2645, [(1, 0.9997003)]), (2713, [(1, 0.9997281)]), (6169, [(1, 0.9998453)]), (6202, [(1, 0.9993206)])])",1
1677,malo por conocer.,@oscarro48378866,2021-12-21T20:40:24.000Z,"malo por conocer.
@OscarRo48378866
·
21 dic.","En respuesta a 
@cafenofilo
 @Asnasalvaje
 y 
@Davivienda
""Ha eso es normal"", como hay gente tan conformista.",,,,,[],https://twitter.com/OscarRo48378866/status/1473392933470707725,"En respuesta a  @cafenofilo @Asnasalvaje y  @Davivienda ""Ha eso es normal"", como hay gente tan conformista.",[],,0,[],0,"['@cafenofilo', '@asnasalvaje', '@davivienda']",3,[],0,[],0,1 star,0.37511223554611206,"['respuesta', 'cafenofilo', 'asnasalvaje', 'daviviendaha', 'normal', 'haber', 'gente', 'conformista']","([(0, 0.013521355), (1, 0.94772637), (2, 0.024918808), (3, 0.013833494)], [(41, [1]), (86, [1]), (178, [1]), (298, [1]), (2183, [1]), (5938, [1]), (6203, [1]), (6204, [1])], [(41, [(1, 0.999993)]), (86, [(1, 0.99992293)]), (178, [(1, 0.99838966)]), (298, [(1, 0.999827)]), (2183, [(1, 0.9997363)]), (5938, [(1, 0.99998516)]), (6203, [(1, 0.99929345)]), (6204, [(1, 0.99929345)])])",1
1678,Saúl Jaimes,@sauljaimes,2021-12-21T17:18:37.000Z,"Saúl Jaimes
@SaulJaimes
·
21 dic.","En respuesta a 
@Asnasalvaje
 y 
@Davivienda
A mi me pasó lo mismo, estoy esperando que el seguro me responda
1",,,,1,[],https://twitter.com/SaulJaimes/status/1473342153996787713,"En respuesta a  @Asnasalvaje y  @Davivienda A mi me pasó lo mismo, estoy esperando que el seguro me responda ",[],,0,[],0,"['@asnasalvaje', '@davivienda']",2,[],0,[],0,1 star,0.39920517802238464,"['respuesta', 'asnasalvaje', 'daviviendaa', 'pasar', 'mismo', 'esperar', 'seguro', 'responda1']","([(0, 0.013519714), (1, 0.947734), (2, 0.024914533), (3, 0.013831809)], [(60, [1]), (178, [1]), (447, [1]), (1137, [1]), (1319, [1]), (3095, [1]), (5938, [1]), (6205, [1])], [(60, [(1, 0.99998206)]), (178, [(1, 0.9983903)]), (447, [(1, 0.9999745)]), (1137, [(1, 0.9999733)]), (1319, [(1, 0.9999252)]), (3095, [(1, 0.9999458)]), (5938, [(1, 0.9999853)]), (6205, [(1, 0.99929357)])])",1
1679,Natalia Bonnett Alonso,@nataliabonnett,2021-12-21T01:01:24.000Z,"Natalia Bonnett Alonso
@NataliaBonnett
·
20 dic.","@Davivienda
 se fue de vacaciones. ¡Qué maravilla!
1",,1.0,,,[],https://twitter.com/NataliaBonnett/status/1473096227633963017,@Davivienda se fue de vacaciones. ¡Qué maravilla! ,[],,0,[],0,['@davivienda'],1,[],0,[],0,5 stars,0.8664314150810242,"['davivienda', 'vacación', 'maravilla1']","([(0, 0.0316987), (1, 0.3443479), (2, 0.057971433), (3, 0.565982)], [(7, [1]), (3903, [3]), (6206, [3, 1])], [(7, [(1, 0.9997202)]), (3903, [(3, 0.9978837)]), (6206, [(1, 0.012229549), (3, 0.98721063)])])",3
1680,Raúl Duque,@raduro2012,2021-12-21T13:23:44.000Z,"Raúl Duque
@raduro2012
·
21 dic.","Respondiendo a 
@Hanso_Hasashi_
 @cafenofilo
 y 2 más
Creo que eso pasa cuando llevas tiempo sin usar la app.
Cuando me ha sucedido, cambio mi clave y listo...
1",,,,1,[],https://twitter.com/raduro2012/status/1473283042139594764,"Respondiendo a  @Hanso_Hasashi_ @cafenofilo y 2 más Creo que eso pasa cuando llevas tiempo sin usar la app. Cuando me ha sucedido, cambio mi clave y listo... ",[],,0,[],0,"['@hanso_hasashi_', '@cafenofilo']",2,[],0,[],0,1 star,0.3078058660030365,"['responder', 'hansohasashi', 'cafenofilo', 'máscreir', 'pasar', 'lleva', 'tiempo', 'usar', 'appcuar', 'haber', 'suceder', 'cambio', 'clave', 'listo1']","([(1, 0.8993676), (2, 0.01465595), (3, 0.077966794)], [(41, [1]), (60, [1]), (103, [3]), (194, [1]), (298, [1]), (336, [1]), (804, [1]), (1359, [1]), (1360, [1]), (6037, [1]), (6207, [1]), (6208, [1]), (6209, [1]), (6210, [1])], [(41, [(1, 0.99998075)]), (60, [(1, 0.99995196)]), (103, [(3, 0.99889225)]), (194, [(1, 0.9999048)]), (298, [(1, 0.9994754)]), (336, [(1, 0.99951005)]), (804, [(1, 0.99987745)]), (1359, [(1, 0.99950624)]), (1360, [(1, 0.9993432)]), (6037, [(1, 0.9981846)]), (6207, [(1, 0.99159074)]), (6208, [(1, 0.99750495)]), (6209, [(1, 0.99159074)]), (6210, [(1, 0.99159074)])])",1
1681,AndreaBaires,@andreabaires,2021-12-21T00:12:22.000Z,"AndreaBaires
@AndreaBaires
·
20 dic.","En respuesta a 
@CristyLopezLeon
 y 
@AsofiamR4
@BancoPromerica
  yo llevaba $185 en puras monedas pero pues tenia que irme a Merliot si las quería cambiar, en fin Davivienda me las acepto!!
1",,1.0,,,[],https://twitter.com/AndreaBaires/status/1473083888662683653,"En respuesta a  @CristyLopezLeon y  @AsofiamR4 @BancoPromerica yo llevaba $185 en puras monedas pero pues tenia que irme a Merliot si las quería cambiar, en fin Davivienda me las acepto!! ",[],,0,[],0,"['@cristylopezleon', '@asofiamr4', '@bancopromerica']",3,[],0,[],0,1 star,0.38452720642089844,"['respuesta', 'cristylopezleon', 'asofiamr4', 'bancopromerico', 'llevar', 'pura', 'moneda', 'pues', 'tenia', 'merliot', 'querer', 'cambiar', 'davivienda', 'acepto1']","([(1, 0.96907127), (2, 0.014719173)], [(7, [1]), (44, [1]), (121, [1]), (178, [1]), (204, [1]), (686, [1]), (5085, [1]), (6211, [1]), (6212, [1]), (6213, [1]), (6214, [1]), (6215, [1]), (6216, [1]), (6217, [1])], [(7, [(1, 0.9999932)]), (44, [(1, 0.9999626)]), (121, [(1, 0.9998797)]), (178, [(1, 0.9991026)]), (204, [(1, 0.9999632)]), (686, [(1, 0.99973744)]), (5085, [(1, 0.9995537)]), (6211, [(1, 0.9993145)]), (6212, [(1, 0.9993145)]), (6213, [(1, 0.9993145)]), (6214, [(1, 0.9993145)]), (6215, [(1, 0.9993145)]), (6216, [(1, 0.9993145)]), (6217, [(1, 0.9993145)])])",1
1682,Hannia P.,@hania_paternina,2021-12-21T18:05:41.000Z,"Hannia P.
@Hania_paternina
·
21 dic.","En respuesta a 
@Davivienda
Dejar 30 min esperando en la línea solo para verificar un número de teléfono, ¡me parece el colmo!",,,,,[],https://twitter.com/Hania_paternina/status/1473353996819644424,"En respuesta a  @Davivienda Dejar 30 min esperando en la línea solo para verificar un número de teléfono, ¡me parece el colmo!",[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.7829154133796692,"['respuesta', 'daviviendadejar', 'esperar', 'línea', 'solo', 'verificar', 'número', 'teléfono', 'parecer', 'colmo']","([(0, 0.0109995995), (1, 0.59431577), (2, 0.3834248), (3, 0.011259792)], [(76, [1]), (126, [1, 2]), (130, [2]), (178, [1, 2]), (905, [2, 1]), (940, [1]), (1091, [2]), (1137, [1]), (1303, [1]), (6218, [1, 2])], [(76, [(1, 0.9998013)]), (126, [(1, 0.95613176), (2, 0.043785088)]), (130, [(2, 0.99946374)]), (178, [(1, 0.50241935), (2, 0.49756366)]), (905, [(1, 0.042793173), (2, 0.9565547)]), (940, [(1, 0.999578)]), (1091, [(2, 0.9930966)]), (1137, [(1, 0.9997913)]), (1303, [(1, 0.99781895)]), (6218, [(1, 0.59666353), (2, 0.40159366)])])",1
1683,David Orjuela,@dorjuelad,2021-12-21T10:18:29.000Z,"David Orjuela
@dorjuelad
·
21 dic.","En respuesta a 
@Asnasalvaje
 y 
@Davivienda
Igual le pasó a mi papá pero con Bancolombia
1",,,,1,[],https://twitter.com/dorjuelad/status/1473236423058857985,En respuesta a  @Asnasalvaje y  @Davivienda Igual le pasó a mi papá pero con Bancolombia ,[],,0,[],0,"['@asnasalvaje', '@davivienda']",2,[],0,[],0,1 star,0.3846689462661743,"['respuesta', 'asnasalvaje', 'daviviendaigual', 'pasar', 'papá', 'bancolombia1']","([(0, 0.017552722), (1, 0.82879186), (2, 0.13569845), (3, 0.017956946)], [(60, [1]), (178, [1, 2]), (1187, [1]), (4048, [1]), (4100, [2, 1]), (5938, [1])], [(60, [(1, 0.9999638)]), (178, [(1, 0.8679009), (2, 0.13206734)]), (1187, [(1, 0.99962735)]), (4048, [(1, 0.99933153)]), (4100, [(1, 0.43450567), (2, 0.56196517)]), (5938, [(1, 0.9999688)])])",1
1684,𝙼𝚊𝚖𝚎𝚛𝚝𝚘 𝙶𝚎𝚎𝚔,@error404col,2021-12-21T16:19:17.000Z,"𝙼𝚊𝚖𝚎𝚛𝚝𝚘 𝙶𝚎𝚎𝚔
@Error404col
·
21 dic.","En respuesta a 
@Davivienda
Con todo respeto, ¿pero usted que puede hacer?",,,,,[],https://twitter.com/Error404col/status/1473327221070835715,"En respuesta a  @Davivienda Con todo respeto, ¿pero usted que puede hacer?",[],,0,[],0,['@davivienda'],1,[],0,[],0,5 stars,0.36188507080078125,"['respuesta', 'daviviendacon', 'respeto', 'usted', 'poder', 'hacer']","([(0, 0.017544428), (1, 0.93197227), (2, 0.032535493), (3, 0.017947862)], [(45, [1]), (55, [1]), (178, [1]), (390, [1]), (1686, [1]), (4491, [1])], [(45, [(1, 0.999227)]), (55, [(1, 0.999994)]), (178, [(1, 0.99776787)]), (390, [(1, 0.99992126)]), (1686, [(1, 0.99971825)]), (4491, [(1, 0.9994674)])])",1
1685,Erika Tobón,@erikatobonr,2021-12-21T20:12:02.000Z,"Erika Tobón
@erikatobonr
·
21 dic.","En respuesta a 
@higuitaandres
 y 
@Bancolombia
para todo lo demás 
@Davivienda
 ... en breve creo que me pasaré a ese banco
1",,,,1,[],https://twitter.com/erikatobonr/status/1473385795058905089,En respuesta a  @higuitaandres y  @Bancolombia para todo lo demás  @Davivienda ... en breve creo que me pasaré a ese banco ,[],,0,[],0,"['@higuitaandres', '@bancolombia', '@davivienda']",3,[],0,[],0,1 star,0.49878832697868347,"['respuesta', 'higuitaandr', 'bancolombiapar', 'demá', 'daviviendo', 'breve', 'creer', 'pasar', 'banco1']","([(0, 0.012131388), (1, 0.9531173), (2, 0.022338986), (3, 0.012412326)], [(38, [1]), (60, [1]), (178, [1]), (286, [1]), (1822, [1]), (2390, [1]), (2554, [1]), (6219, [1]), (6220, [1])], [(38, [(1, 0.99998343)]), (60, [(1, 0.9999823)]), (178, [(1, 0.998578)]), (286, [(1, 0.9999502)]), (1822, [(1, 0.9996999)]), (2390, [(1, 0.99936634)]), (2554, [(1, 0.9993794)]), (6219, [(1, 0.999299)]), (6220, [(1, 0.999299)])])",1
1686,J. D. Uribe,@juanduribe61,2021-12-21T00:27:48.000Z,"J. D. Uribe
@juanduribe61
·
20 dic.","@Davivienda
 me envió un código de confirmación a las 9:30 am para hacer una operación bancaria y me llegó a las 4:30 pm.
Creo que estoy en el lugar equivocado...
1",,1.0,,,[],https://twitter.com/juanduribe61/status/1473087774702116875,@Davivienda me envió un código de confirmación a las 9:30 am para hacer una operación bancaria y me llegó a las 4:30 pm. Creo que estoy en el lugar equivocado... ,[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.651811420917511,"['daviviendo', 'enviar', 'código', 'confirmación', 'hacer', 'operación', 'bancario', 'llegar', 'pmcreir', 'lugar_equivocado1']","([(0, 0.010997269), (1, 0.7373131), (2, 0.02012257), (3, 0.231567)], [(22, [1]), (38, [1, 3]), (55, [1]), (96, [1]), (217, [1]), (328, [1]), (484, [3]), (1554, [3]), (2024, [1]), (6221, [1, 3])], [(22, [(1, 0.99856573)]), (38, [(1, 0.92085993), (3, 0.079127505)]), (55, [(1, 0.99993604)]), (96, [(1, 0.9963555)]), (217, [(1, 0.99832344)]), (328, [(1, 0.99925447)]), (484, [(3, 0.9961312)]), (1554, [(3, 0.9957047)]), (2024, [(1, 0.99748605)]), (6221, [(1, 0.7176501), (3, 0.28121358)])])",1
1687,Edison Ceballos G.®,@edisonceballosg,2021-12-21T16:06:58.000Z,"Edison Ceballos G.®
@EdisonCeballosG
·
21 dic.","En respuesta a 
@Davivienda
 y 
@Asnasalvaje
Hagan algo banco mediocre!!!",,,,,[],https://twitter.com/EdisonCeballosG/status/1473324120976900110,En respuesta a  @Davivienda y  @Asnasalvaje Hagan algo banco mediocre!!!,[],,0,[],0,"['@davivienda', '@asnasalvaje']",2,[],0,[],0,2 stars,0.37709754705429077,"['respuesta', 'davivienda', 'asnasalvajehagar', 'banco', 'mediocre']","([(0, 0.8873703), (1, 0.053446963), (2, 0.038098723), (3, 0.021084024)], [(7, [0, 1]), (23, [0, 1]), (178, [0]), (6222, [0]), (6223, [0])], [(7, [(0, 0.9812549), (1, 0.018735748)]), (23, [(0, 0.9873079), (1, 0.012670996)]), (178, [(0, 0.99183697)]), (6222, [(0, 0.9996912)]), (6223, [(0, 0.9996912)])])",0
1688,John Javier Acosta R,@joacoro,2021-12-21T19:20:01.000Z,"John Javier Acosta R
@Joacoro
·
21 dic.","¿En serio se demoran tanto? ¿Por qué 
@Davivienda
 aceptó inmediatamente la inscripción que hice de la cuenta de 
@Bancolombia
 y 
@Bancolombia
 se demora tanto en aceptar la inscripción de mi cuenta de 
@Davivienda
 ¿Y la 
@SFCsupervisor
? Bien, gracias, mientras los usuarios, huérfanos
2",,2.0,,,[],https://twitter.com/Joacoro/status/1473372707089793031,"¿En serio se demoran tanto? ¿Por qué  @Davivienda aceptó inmediatamente la inscripción que hice de la cuenta de  @Bancolombia y  @Bancolombia se demora tanto en aceptar la inscripción de mi cuenta de  @Davivienda ¿Y la  @SFCsupervisor ? Bien, gracias, mientras los usuarios, huérfanos ",[],,0,[],0,"['@davivienda', '@bancolombia', '@bancolombia', '@davivienda', '@sfcsupervisor']",5,[],0,[],0,1 star,0.5282028317451477,"['serio', 'demoran', 'davivienda', 'aceptar', 'inmediatamente', 'inscripción', 'hacer', 'cuenta', 'bancolombia', 'bancolombia', 'demorar', 'aceptar', 'inscripción', 'cuenta', 'davivienda', 'sfcsupervisor', 'bien', 'gracias', 'mientras', 'usuario', 'huérfanos2']","([(1, 0.8867185), (2, 0.01030457), (3, 0.09754872)], [(7, [1]), (50, [1]), (55, [1]), (203, [1]), (338, [1]), (429, [1]), (642, [3]), (784, [1]), (871, [3, 1]), (1400, [1]), (1868, [1]), (3036, [1]), (3322, [1]), (3473, [1]), (6169, [1]), (6224, [1, 3])], [(7, [(1, 1.9999694)]), (50, [(1, 1.9999392)]), (55, [(1, 0.99997556)]), (203, [(1, 1.9998318)]), (338, [(1, 0.99972826)]), (429, [(1, 0.99982923)]), (642, [(3, 0.993054)]), (784, [(1, 0.9995083)]), (871, [(1, 0.011213074), (3, 0.9802789)]), (1400, [(1, 0.9994328)]), (1868, [(1, 0.9990134)]), (3036, [(1, 0.99920905)]), (3322, [(1, 0.99726117)]), (3473, [(1, 1.9987918)]), (6169, [(1, 1.9970406)]), (6224, [(1, 0.98250777), (3, 0.016654957)])])",1
1689,Cristobal,@tobal214,2021-12-21T04:53:55.000Z,"Cristobal
@Tobal214
·
20 dic.","En respuesta a 
@saltamontes___
 y 
@Davivienda
Le pasó a mi tia. Le robaron muchísimo a tu papá!
1",,,,1,[],https://twitter.com/Tobal214/status/1473154744436854787,En respuesta a  @saltamontes___ y  @Davivienda Le pasó a mi tia. Le robaron muchísimo a tu papá! ,[],,0,[],0,"['@saltamontes___', '@davivienda']",2,[],0,[],0,1 star,0.4649026095867157,"['respuesta', 'saltamont', 'daviviendale', 'pasar', 'robar', 'muchísimo', 'papá1']","([(0, 0.015273719), (1, 0.94091946), (2, 0.028181063), (3, 0.015625754)], [(60, [1]), (104, [1]), (178, [1]), (273, [1]), (6188, [1]), (6225, [1]), (6226, [1])], [(60, [(1, 0.99998194)]), (104, [(1, 0.99996156)]), (178, [(1, 0.9981421)]), (273, [(1, 0.999747)]), (6188, [(1, 0.9996305)]), (6225, [(1, 0.99928635)]), (6226, [(1, 0.99928635)])])",1
1690,Davivienda Escucha,@daviescucha,2021-12-21T14:45:47.000Z,"Davivienda Escucha
@DaviEscucha
·
21 dic.","En respuesta a 
@BigDatero
Buenos días. Lamentamos los inconvenientes presentados. Queremos conocer los detalles de su caso, por favor escríbanos por mensaje privado y con gusto lo validaremos. Quedamos atentos.",,,,,[],https://twitter.com/DaviEscucha/status/1473303693785141254,"En respuesta a  @BigDatero Buenos días. Lamentamos los inconvenientes presentados. Queremos conocer los detalles de su caso, por favor escríbanos por mensaje privado y con gusto lo validaremos. Quedamos atentos.",[],,0,[],0,['@bigdatero'],1,[],0,[],0,5 stars,0.3623044788837433,"['respuesta', 'bigdaterobue', 'lamentar', 'inconveniente_presentado', 'querer_conocer', 'detalle', 'caso', 'favor_escríbano', 'mensaje', 'privado', 'gusto', 'validar', 'quedar_atento']","([(1, 0.01957504), (2, 0.96304154)], [(178, [2]), (333, [2]), (690, [2]), (708, [2]), (710, [2]), (956, [2]), (1093, [2]), (1690, [2]), (1692, [2]), (2460, [2]), (2461, [2]), (3530, [2]), (6227, [2])], [(178, [(2, 0.99902844)]), (333, [(2, 0.9999978)]), (690, [(2, 0.9999968)]), (708, [(2, 0.99999696)]), (710, [(2, 0.9999938)]), (956, [(2, 0.9999928)]), (1093, [(2, 0.9999888)]), (1690, [(2, 0.9999937)]), (1692, [(2, 0.99999154)]), (2460, [(2, 0.9999788)]), (2461, [(2, 0.99997646)]), (3530, [(2, 0.999983)]), (6227, [(2, 0.9992012)])])",2
1691,Espino Acido,@espino39170328,2021-12-21T02:06:40.000Z,"Espino Acido
@Espino39170328
·
20 dic.","Respondiendo a 
@Asnasalvaje
 @humocolorazul
 y 2 más
Y el banco responde?
1",,1.0,,,[],https://twitter.com/Espino39170328/status/1473112655967703047,Respondiendo a  @Asnasalvaje @humocolorazul y 2 más Y el banco responde? ,[],,0,[],0,"['@asnasalvaje', '@humocolorazul']",2,[],0,[],0,1 star,0.6305095553398132,"['responder', 'asnasalvaje', 'humocolorazul', 'másy', 'banco', 'responde1']","([(0, 0.0175453), (1, 0.35721272), (2, 0.032092), (3, 0.59314996)], [(23, [1, 3]), (103, [3]), (1572, [3]), (1675, [3]), (5938, [1]), (6022, [3, 1])], [(23, [(1, 0.9821717), (3, 0.017757634)]), (103, [(3, 0.99996203)]), (1572, [(3, 0.998318)]), (1675, [(3, 0.99857306)]), (5938, [(1, 0.99857783)]), (6022, [(1, 0.1498571), (3, 0.8499051)])])",3
1692,Banco Davivienda,@davivienda,2021-12-21T14:03:42.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@clau74141
Buenos días, lamentamos el incidente. Para Davivienda es muy importante velar por la seguridad de nuestros clientes, para ayudarle con el caso que nos reporta, por favor contáctenos por mensaje privado. Quedamos atentos. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1473293103058468867,"En respuesta a  @clau74141 Buenos días, lamentamos el incidente. Para Davivienda es muy importante velar por la seguridad de nuestros clientes, para ayudarle con el caso que nos reporta, por favor contáctenos por mensaje privado. Quedamos atentos. Saludos.",[],,0,[],0,['@clau74141'],1,[],0,[],0,5 stars,0.32968899607658386,"['respuesta', 'clau74141buenos', 'lamentar', 'incidente', 'davivienda', 'importante', 'velar', 'seguridad', 'cliente', 'ayudar', 'caso', 'reportar', 'favor_contácteno', 'mensaje', 'privado', 'quedar_atento', 'saludo']","([(1, 0.19144745), (2, 0.7950881)], [(7, [1]), (120, [2]), (178, [2, 1]), (188, [1]), (331, [2]), (333, [2]), (690, [2]), (698, [2, 1]), (708, [2]), (710, [2]), (731, [1, 2]), (1093, [2]), (1538, [2]), (1959, [2]), (3526, [2]), (6228, [2]), (6229, [2])], [(7, [(1, 0.99979544)]), (120, [(2, 0.9999793)]), (178, [(1, 0.117419), (2, 0.8825721)]), (188, [(1, 0.99848795)]), (331, [(2, 0.9998506)]), (333, [(2, 0.99999195)]), (690, [(2, 0.9999884)]), (698, [(1, 0.02672142), (2, 0.9728497)]), (708, [(2, 0.9999894)]), (710, [(2, 0.99997854)]), (731, [(1, 0.9700471), (2, 0.029699093)]), (1093, [(2, 0.99996114)]), (1538, [(2, 0.999943)]), (1959, [(2, 0.99995995)]), (3526, [(2, 0.99737734)]), (6228, [(2, 0.9905631)]), (6229, [(2, 0.9979731)])])",2
